province,province_code,district,district_code,ward,ward_code,lat,long
hải dương,3000,bình giang,3700,thúc kháng,3708,20.878722,106.152384
hải dương,3000,bình giang,3700,thái dương,3709,20.83962,106.1413837
hải dương,3000,bình giang,3700,thái hòa,3710,20.84352955,106.1627095
hải dương,3000,bình giang,3700,tân hồng,3711,20.87719405,106.16908005
hải dương,3000,bình giang,3700,bình minh,3712,20.8717331,106.18486765
hải dương,3000,bình giang,3700,thái học,3713,20.86318705,106.20134745
hải dương,3000,bình giang,3700,bình xuyên,3714,20.8349315,106.1928505
hải dương,3000,bình giang,3700,nhân quyền,3715,20.85243545,106.21639645
hải dương,3000,bình giang,3700,cổ bi,3716,20.85814655,106.24560395
hải dương,3000,bình giang,3700,hồng khê,3717,20.87522205,106.22040695
hải dương,3000,bình giang,3700,long xuyên,3718,20.8916945,106.2333615
hải dương,3000,bình giang,3700,tân việt,3719,20.88593295,106.2071075
hải dương,3000,bình giang,3700,hùng thắng,3720,20.9077711,106.2063995
hải dương,3000,bình giang,3700,vĩnh tuy,3721,20.9155449,106.170221
hải dương,3000,bình giang,3700,vĩnh hồng,3722,20.89843945,106.17449545
hải dương,3000,bình giang,3700,hưng thịnh,3723,20.9250365,106.1585395
hải dương,3000,thanh miện,3750,thanh miện,3756,20.7864287,106.23867265
hải dương,3000,thanh miện,3750,lam sơn,3757,20.80085175,106.2253046
hải dương,3000,thanh miện,3750,phạm kha,3758,20.82814995,106.24341815
hải dương,3000,thanh miện,3750,thanh tùng,3759,20.8346674,106.22060545
hải dương,3000,thanh miện,3750,đoàn tùng,3760,20.82227155,106.21462805
hải dương,3000,thanh miện,3750,hồng quang,3761,20.8077318,106.19225985
hải dương,3000,thanh miện,3750,ngô quyền,3762,20.82291395,106.15670905
hải dương,3000,thanh miện,3750,tân trào,3763,20.79768175,106.1557818
hải dương,3000,thanh miện,3750,đoàn kết,3764,20.7827766,106.173334
hải dương,3000,thanh miện,3750,lê hồng,3765,20.78228995,106.20291945
hải dương,3000,thanh miện,3750,cao thắng,3766,20.7628215,106.2105255
hải dương,3000,thanh miện,3750,chi lăng bắc,3767,20.74414555,106.23138
hải dương,3000,thanh miện,3750,chi lăng nam,3768,20.7234295,106.228639
hải dương,3000,thanh miện,3750,diên hồng,3769,20.7089045,106.23766745
hải dương,3000,thanh miện,3750,tiền phong,3770,20.7029352,106.25300865
hải dương,3000,thanh miện,3750,thanh giang,3771,20.72152605,106.249361
hải dương,3000,thanh miện,3750,ngũ hùng,3772,20.75547495,106.25569555
hải dương,3000,thanh miện,3750,tứ cường,3773,20.76795555,106.23435955
hải dương,3000,thanh miện,3750,hùng sơn,3774,20.7774844,106.27222085
hải dương,3000,ninh giang,3800,ninh giang,3806,20.73605715,106.40280255
hải dương,3000,ninh giang,3800,đồng tâm,3807,20.74081295,106.3914845
hải dương,3000,ninh giang,3800,vĩnh hòa,3808,20.755364,106.389248
hải dương,3000,ninh giang,3800,ninh thành,3809,20.76271345,106.38208455
hải dương,3000,ninh giang,3800,tân hương,3810,20.767879,106.3580379
hải dương,3000,ninh giang,3800,nghĩa an,3811,20.7833141,106.369241
hải dương,3000,ninh giang,3800,quyết thắng,3812,20.80401245,106.35811305
hải dương,3000,ninh giang,3800,ứng hòe,3813,20.7900775,106.3466785
hải dương,3000,ninh giang,3800,ninh hòa,3814,20.784539,106.3295976
hải dương,3000,ninh giang,3800,hồng đức,3815,20.786856,106.31018305
hải dương,3000,ninh giang,3800,vạn phúc,3816,20.76834345,106.32947395
hải dương,3000,ninh giang,3800,an đức,3817,20.76725055,106.29843245
hải dương,3000,ninh giang,3800,hoàng hanh,3818,20.7589627,106.27708195
hải dương,3000,ninh giang,3800,quang hưng,3819,20.747885,106.2893905
hải dương,3000,ninh giang,3800,tân quang,3820,20.7413385,106.27953
hải dương,3000,ninh giang,3800,văn hội,3821,20.72297855,106.27260805
hải dương,3000,ninh giang,3800,văn giang,3822,20.7067289,106.27800295
hải dương,3000,ninh giang,3800,hưng thái,3823,20.72554,106.29363945
hải dương,3000,ninh giang,3800,hưng long,3824,20.70539755,106.29912095
hải dương,3000,ninh giang,3800,hồng phúc,3825,20.7085834,106.3143531
hải dương,3000,ninh giang,3800,tân phong,3826,20.7389605,106.3138109
hải dương,3000,ninh giang,3800,kiến quốc,3827,20.72734105,106.331218
hải dương,3000,ninh giang,3800,đông xuyên,3828,20.7611165,106.34459545
hải dương,3000,ninh giang,3800,ninh hải,3829,20.74148095,106.34494695
hải dương,3000,ninh giang,3800,hồng dụ,3830,20.731905,106.37365445
hải dương,3000,ninh giang,3800,hồng thái,3831,20.73278695,106.35785755
hải dương,3000,ninh giang,3800,hồng phong,3832,20.71502145,106.3504695
hải dương,3000,ninh giang,3800,hiệp lực,3833,20.721377,106.37985645
hải dương,3000,tứ kỳ,3900,tứ kỳ,3906,20.828256,106.3925585
hải dương,3000,tứ kỳ,3900,đông kỳ,3907,20.8281279,106.40212955
hải dương,3000,tứ kỳ,3900,quang phục,3908,20.8316375,106.3809335
hải dương,3000,tứ kỳ,3900,bình lăng,3909,20.8500819,106.394713
hải dương,3000,tứ kỳ,3900,tái sơn,3910,20.8417959,106.368784
hải dương,3000,tứ kỳ,3900,hưng đạo,3911,20.86095695,106.371039
hải dương,3000,tứ kỳ,3900,đại đồng,3912,20.87925505,106.3770715
hải dương,3000,tứ kỳ,3900,kỳ sơn,3913,20.88252855,106.3557955
hải dương,3000,tứ kỳ,3900,ngọc sơn,3914,20.89576155,106.34468985
hải dương,3000,tứ kỳ,3900,ngọc kỳ,3915,20.84597605,106.350783
hải dương,3000,tứ kỳ,3900,tân kỳ,3916,20.8288116,106.3507891
hải dương,3000,tứ kỳ,3900,dân chủ,3917,20.82952455,106.323569
hải dương,3000,tứ kỳ,3900,quảng nghiệp,3918,20.805514,106.32290855
hải dương,3000,tứ kỳ,3900,đại hợp,3919,20.8082949,106.34066
hải dương,3000,tứ kỳ,3900,quang khải,3920,20.807357,106.373668
hải dương,3000,tứ kỳ,3900,minh đức,3921,20.7941255,106.398114
hải dương,3000,tứ kỳ,3900,tây kỳ,3922,20.8301614,106.41842155
hải dương,3000,tứ kỳ,3900,văn tố,3923,20.799579,106.4277155
hải dương,3000,tứ kỳ,3900,phượng kỳ,3924,20.77937505,106.42215195
hải dương,3000,tứ kỳ,3900,hà kỳ,3925,20.74956545,106.41645855
hải dương,3000,tứ kỳ,3900,hà thanh,3926,20.73814805,106.44596605
hải dương,3000,tứ kỳ,3900,tiên động,3927,20.76100045,106.44688205
hải dương,3000,tứ kỳ,3900,nguyên giáp,3928,20.7598944,106.473828
hải dương,3000,tứ kỳ,3900,quang trung,3929,20.78401255,106.4798381
hải dương,3000,tứ kỳ,3900,cộng lạc,3930,20.78312095,106.44999955
hải dương,3000,tứ kỳ,3900,an thanh,3931,20.8075711,106.46210605
hải dương,3000,tứ kỳ,3900,tứ xuyên,3932,20.83485795,106.43905295
hải phòng,4000,hồng bàng,4100,hoàng văn thụ,4106,20.85895215,106.68516935
hải phòng,4000,hồng bàng,4100,minh khai,4107,20.8647468,106.68267485
hải phòng,4000,hồng bàng,4100,quang trung,4108,20.8586463,106.67979955
hải phòng,4000,hồng bàng,4100,phan bội châu,4109,20.8566111,106.6764789
hải phòng,4000,hồng bàng,4100,phạm hồng thái,4110,20.85586925,106.67189235
hải phòng,4000,hồng bàng,4100,hạ lý,4111,20.8638144,106.6744137
hải phòng,4000,hồng bàng,4100,thượng lý,4112,20.86440565,106.6665495
hải phòng,4000,hồng bàng,4100,sở dầu,4113,20.87013,106.6568506
hải phòng,4000,hồng bàng,4100,trại chuối,4114,20.85810995,106.6628266
hải phòng,4000,hồng bàng,4100,hùng vương,4115,20.87202475,106.636691
hải phòng,4000,hồng bàng,4100,quán toan,4116,20.88965725,106.61155335
hải phòng,4000,ngô quyền,4200,máy tơ,4206,20.86554865,106.6892195
hải phòng,4000,ngô quyền,4200,lương khánh thiện,4207,20.8573179,106.68819485
hải phòng,4000,ngô quyền,4200,cầu đất,4208,20.85432015,106.68360285
hải phòng,4000,ngô quyền,4200,lê lợi,4209,20.8539843,106.68908535
hải phòng,4000,ngô quyền,4200,lạch tray,4210,20.84640435,106.69152615
hải phòng,4000,ngô quyền,4200,đổng quốc bình,4211,20.838907,106.6962522
hải phòng,4000,ngô quyền,4200,đằng giang,4212,20.8412226,106.7017614
hải phòng,4000,ngô quyền,4200,gia viên,4213,20.8567314,106.69358605
hải phòng,4000,ngô quyền,4200,đông khê,4214,20.85257545,106.70272705
hải phòng,4000,ngô quyền,4200,lạc viên,4215,20.86164895,106.6987897
hải phòng,4000,ngô quyền,4200,cầu tre,4216,20.8609321,106.70443835
hải phòng,4000,ngô quyền,4200,vạn mỹ,4217,20.86300735,106.7151403
hải phòng,4000,ngô quyền,4200,máy chai,4218,20.87043105,106.70701855
hải phòng,4000,thủy nguyên,4300,núi đèo,4306,20.9170275,106.6747875
hải phòng,4000,thủy nguyên,4300,thủy đường,4307,20.91916365,106.6807974
hải phòng,4000,thủy nguyên,4300,hòa bình,4308,20.9427075,106.68050765
hải phòng,4000,thủy nguyên,4300,an lư,4309,20.91171505,106.7084885
hải phòng,4000,thủy nguyên,4300,trung hà,4310,20.9229495,106.7066753
hải phòng,4000,thủy nguyên,4300,thủy triều,4311,20.90474155,106.72304205
hải phòng,4000,thủy nguyên,4300,lập lễ,4312,20.89959355,106.74091095
hải phòng,4000,thủy nguyên,4300,phả lễ,4313,20.91052295,106.7455521
hải phòng,4000,thủy nguyên,4300,tam hưng,4314,20.93071305,106.75729645
hải phòng,4000,thủy nguyên,4300,phục lễ,4315,20.9249402,106.74791685
hải phòng,4000,thủy nguyên,4300,ngũ lão,4316,20.9380933,106.72642715
hải phòng,4000,thủy nguyên,4300,minh đức,4317,20.9617539,106.7421019
hải phòng,4000,thủy nguyên,4300,gia đức,4318,20.97903045,106.74490655
hải phòng,4000,thủy nguyên,4300,minh tân,4319,20.96989385,106.69904695
hải phòng,4000,thủy nguyên,4300,gia minh,4320,20.98940845,106.70038445
hải phòng,4000,thủy nguyên,4300,lưu kỳ,4321,20.99941555,106.67163485
hải phòng,4000,thủy nguyên,4300,liên khê,4322,20.994387,106.6477355
hải phòng,4000,thủy nguyên,4300,kỳ sơn,4323,20.99103545,106.61087205
hải phòng,4000,thủy nguyên,4300,lại xuân,4324,21.0042229,106.5921986
hải phòng,4000,thủy nguyên,4300,an sơn,4325,20.9922015,106.569131
hải phòng,4000,thủy nguyên,4300,phù ninh,4326,20.97336655,106.5921295
hải phòng,4000,thủy nguyên,4300,hợp thành,4327,20.94761195,106.601758
hải phòng,4000,thủy nguyên,4300,quảng thanh,4328,20.9626257,106.60925205
hải phòng,4000,thủy nguyên,4300,chính mỹ,4329,20.96758975,106.6298944
hải phòng,4000,thủy nguyên,4300,lưu kiếm,4330,20.9738813,106.6665601
hải phòng,4000,thủy nguyên,4300,kênh giang,4331,20.9573212,106.6542864
hải phòng,4000,thủy nguyên,4300,đông sơn,4332,20.9404382,106.65613715
hải phòng,4000,thủy nguyên,4300,mỹ đồng,4333,20.93989185,106.631745
hải phòng,4000,thủy nguyên,4300,cao nhân,4334,20.9354395,106.6158966
hải phòng,4000,thủy nguyên,4300,kiền bái,4335,20.92001025,106.6325765
hải phòng,4000,thủy nguyên,4300,hoàng động,4336,20.8963424,106.63066155
hải phòng,4000,thủy nguyên,4300,lâm động,4337,20.89389695,106.6472697
hải phòng,4000,thủy nguyên,4300,thiên hương,4338,20.92245515,106.65096045
hải phòng,4000,thủy nguyên,4300,thủy sơn,4339,20.9181815,106.66543375
hải phòng,4000,thủy nguyên,4300,hoa động,4340,20.89343535,106.6620755
hải phòng,4000,thủy nguyên,4300,tân dương,4341,20.88633865,106.6766667
hải phòng,4000,thủy nguyên,4300,dương quan,4342,20.88754125,106.69403675
hải phòng,4000,an dương,4400,an dương,4406,20.863747,106.6116889
hải phòng,4000,an dương,4400,nam sơn,4407,20.8788249,106.60956755
hải phòng,4000,an dương,4400,bắc sơn,4408,20.8749655,106.588387
hải phòng,4000,an dương,4400,tân tiến,4409,20.89399345,106.58297855
hải phòng,4000,an dương,4400,an hưng,4410,20.90704685,106.5883899
hải phòng,4000,an dương,4400,an hồng,4411,20.90953215,106.60695065
hải phòng,4000,an dương,4400,đại bản,4412,20.93187985,106.5774894
hải phòng,4000,an dương,4400,lê thiện,4413,20.9256764,106.5578341
hải phòng,4000,an dương,4400,an hòa,4414,20.88573445,106.544066
hải phòng,4000,an dương,4400,hồng phong,4415,20.88121255,106.566226
hải phòng,4000,an dương,4400,lê lợi,4416,20.85804345,106.5843855
hải phòng,4000,an dương,4400,quốc tuấn,4417,20.8377785,106.5936725
hải phòng,4000,an dương,4400,đặng cương,4418,20.84771245,106.6063606
hải phòng,4000,an dương,4400,hồng thái,4419,20.835253,106.6288485
hải phòng,4000,an dương,4400,đồng thái,4420,20.843533,106.63501245
hải phòng,4000,an dương,4400,an đồng,4421,20.8605336,106.63517555
hải phòng,4000,an lão,4500,an lão,4506,20.8225795,106.5529418
hải phòng,4000,an lão,4500,an tiến,4507,20.83475455,106.56504655
hải phòng,4000,an lão,4500,trường thành,4508,20.82288045,106.55198545
hải phòng,4000,an lão,4500,trường thọ,4509,20.84747065,106.5365052
hải phòng,4000,an lão,4500,bát trang,4510,20.85014825,106.5042758
hải phòng,4000,an lão,4500,quang hưng,4511,20.8293815,106.50998495
hải phòng,4000,an lão,4500,quang trung,4512,20.80736005,106.52481085
hải phòng,4000,an lão,4500,quốc tuấn,4513,20.8028762,106.54252415
hải phòng,4000,an lão,4500,tân viên,4514,20.7813522,106.560967
hải phòng,4000,an lão,4500,chiến thắng,4515,20.7520497,106.57178165
hải phòng,4000,an lão,4500,an thọ,4516,20.7410814,106.60308185
hải phòng,4000,an lão,4500,an thái,4517,20.7590125,106.62202475
hải phòng,4000,an lão,4500,mỹ đức,4518,20.7714567,106.5927726
hải phòng,4000,an lão,4500,thái sơn,4519,20.79206465,106.59966585
hải phòng,4000,an lão,4500,tân dân,4520,20.79787255,106.5752256
hải phòng,4000,an lão,4500,trường sơn,4521,20.8162075,106.59957455
hải phòng,4000,an lão,4500,an thắng,4522,20.81393355,106.57139745
hải phòng,4000,kiến an,4600,trần thành ngọ,4606,20.80844415,106.62670265
hải phòng,4000,kiến an,4600,ngọc sơn,4607,20.8070247,106.60956865
hải phòng,4000,kiến an,4600,tràng minh,4608,20.786248,106.620512
hải phòng,4000,kiến an,4600,phù liễn,4609,20.78590645,106.6370236
hải phòng,4000,kiến an,4600,văn đẩu,4610,20.789046,106.64319815
hải phòng,4000,kiến an,4600,đồng hòa,4611,20.82307565,106.66333085
hải phòng,4000,kiến an,4600,lãm hà,4612,20.83528695,106.65857525
hải phòng,4000,kiến an,4600,quán trữ,4613,20.82086955,106.6488656
hải phòng,4000,kiến an,4600,bắc sơn,4614,20.8213661,106.6341966
hải phòng,4000,kiến an,4600,nam sơn,4615,20.8064782,106.64569785
hải phòng,4000,lê chân,4700,trại cau,4706,20.84999135,106.68159665
hải phòng,4000,lê chân,4700,an biên,4707,20.85380895,106.67950995
hải phòng,4000,lê chân,4700,cát dài,4708,20.8530369,106.6711683
hải phòng,4000,lê chân,4700,hồ nam,4709,20.847724,106.67443255
hải phòng,4000,lê chân,4700,trần nguyên hãn,4710,20.84804125,106.67042795
hải phòng,4000,lê chân,4700,an dương,4711,20.84821175,106.6678718
hải phòng,4000,lê chân,4700,lam sơn,4712,20.8477529,106.6626442
hải phòng,4000,lê chân,4700,niệm nghĩa,4713,20.84216815,106.66511715
hải phòng,4000,lê chân,4700,nghĩa xá,4714,20.840243,106.67012215
hải phòng,4000,lê chân,4700,vĩnh niệm,4715,20.8279215,106.6813632
hải phòng,4000,lê chân,4700,dư hàng kênh,4716,20.8395925,106.68312015
hải phòng,4000,lê chân,4700,kênh dương,4717,20.8333192,106.68639515
hải phòng,4000,lê chân,4700,đông hải,4718,20.8426194,106.68810375
hải phòng,4000,lê chân,4700,hàng kênh,4719,20.84675045,106.6853356
hải phòng,4000,lê chân,4700,dư hàng,4720,20.84680295,106.67911555
hải phòng,4000,hải an,4800,đằng lâm,4806,20.83047065,106.7176241
hải phòng,4000,hải an,4800,cát bi,4807,20.8240235,106.70709905
hải phòng,4000,hải an,4800,thành tô,4808,20.82203055,106.7229755
hải phòng,4000,hải an,4800,tràng cát,4809,20.7991253,106.7368608
hải phòng,4000,hải an,4800,nam hải,4810,20.8309674,106.74154385
hải phòng,4000,hải an,4800,đông hải 2,4811,20.8249305,106.79022345
hải phòng,4000,hải an,4800,đông hải 1,4812,20.858036,106.73832055
hải phòng,4000,hải an,4800,đằng hải,4813,20.83787635,106.72212485
hải phòng,4000,dương kinh,4900,anh dũng,4906,20.8041199,106.7093467
hải phòng,4000,dương kinh,4900,hưng đạo,4907,20.7995172,106.67709585
hải phòng,4000,dương kinh,4900,đa phúc,4908,20.7990458,106.6671824
hải phòng,4000,dương kinh,4900,hải thành,4909,20.78498315,106.72714855
hải phòng,4000,dương kinh,4900,hòa nghĩa,4910,20.76870315,106.721921
hải phòng,4000,dương kinh,4900,tân thành,4911,20.75876135,106.76734685
hải phòng,4000,đồ sơn,5000,ngọc xuyên,5006,20.72536965,106.775608
hải phòng,4000,đồ sơn,5000,hợp đức,5007,20.74653215,106.7309332
hải phòng,4000,đồ sơn,5000,minh đức,5008,20.73426105,106.74714445
hải phòng,4000,đồ sơn,5000,bàng la,5009,20.7113414,106.7493009
hải phòng,4000,đồ sơn,5000,vạn hương,5010,20.69325435,106.79185145
hải phòng,4000,đồ sơn,5000,vạn sơn,5011,20.70903885,106.7895502
hải phòng,4000,đồ sơn,5000,ngọc hải,5012,20.72387555,106.7927742
hải phòng,4000,kiến thụy,5100,núi đối,5106,20.75282305,106.6673916
hải phòng,4000,kiến thụy,5100,minh tân,5107,20.7535239,106.68883555
hải phòng,4000,kiến thụy,5100,đại đồng,5108,20.7723784,106.68816105
